DB Version,Assembly Accession,Chromosome/Plasmid Name,Chromosome/Plasmid Xref,PGD Gene ID,Locus Tag,Feature Type,Start,End,Strand,Gene Name,Gene synonyns,Product Name,Product Name Confidence Class,Product Synonyms,RefSeq Accession,Length (nucleotides),Length (amino acids),Molecular Weight (predicted),Isoelectric Point (predicted),Subcellular Localization [Confidence Class]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112726,PA4930,CDS,5533017,5534093,-,alr,,biosynthetic alanine racemase,Class 1,,NP_253617.1 ; WP_003112284.1,1077,359,38.3,6.13,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112728,PA4931,CDS,5534162,5535556,-,dnaB,,replicative DNA helicase,Class 2,,NP_253618.1 ; WP_003112283.1,1395,465,51.6,4.71,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112730,PA4932,CDS,5535685,5536131,-,rplI,,50S ribosomal protein L9,Class 2,,NP_253619.1 ; WP_003095627.1,447,149,15.5,5.29,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112732,PA4933,CDS,5536153,5537022,-,,,hypothetical protein,Class 4,,NP_253620.1 ; WP_003095630.1,870,290,30.4,9.33,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112734,PA4934,CDS,5537059,5537289,-,rpsR,,30S ribosomal protein S18,Class 2,,NP_253621.1 ; WP_003095634.1,231,77,8.9,11.06,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112736,PA4935,CDS,5537319,5537738,-,rpsF,,30S ribosomal protein S6,Class 2,,NP_253622.1 ; WP_003095636.1,420,140,16.2,4.58,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112738,PA4936,CDS,5537953,5538699,-,,spoU ; yjfH,probable rRNA methylase,Class 3,,NP_253623.1 ; WP_003095638.1,747,249,27.1,7.18,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112740,PA4937,CDS,5538696,5541410,-,rnr,vacB,exoribonuclease RNase R,Class 2,virulence protein VacB,NP_253624.1 ; WP_003112282.1,2715,905,100.1,9.37,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112742,PA4937.1,tRNA,5541614,5541700,+,,,tRNA-Leu,Class 2,,,87,,,,
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112744,PA4937.2,tRNA,5541830,5541916,+,,,tRNA-Leu,Class 2,,,87,,,,
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112746,PA4938,CDS,5542073,5543365,-,purA,,adenylosuccinate synthetase,Class 2,,NP_253625.1 ; WP_003095642.1,1293,431,46.8,5.95,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112748,PA4939,CDS,5543417,5544601,-,,hisX,conserved hypothetical protein,Class 4,,NP_253626.1 ; WP_003095644.1,1185,395,42.5,4.81,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112750,PA4940,CDS,5544636,5544821,-,,yjeT,conserved hypothetical protein,Class 4,,NP_253627.1 ; WP_003095647.1,186,62,7,8.25,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112752,PA4941,CDS,5544917,5545786,-,hflC,,protease subunit HflC,Class 2,,NP_253628.1 ; WP_003106429.1,870,290,33.1,9.95,Outer Membrane Vesicle [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112754,PA4942,CDS,5545786,5546988,-,hflK,,protease subunit HflK,Class 2,,NP_253629.1 ; WP_003106427.1,1203,401,44,4.88,Outer Membrane Vesicle [Class 1] ; Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112756,PA4943,CDS,5547083,5548384,-,,hflX,probable GTP-binding protein,Class 3,,NP_253630.1 ; WP_003113930.1,1302,434,48.6,6.34,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112758,PA4944,CDS,5548397,5548645,-,hfq,,Hfq,Class 1,Hfq ,NP_253631.1 ; WP_003095657.1,249,83,9.1,10,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112760,PA4945,CDS,5548751,5549722,-,miaA,,delta 2-isopentenylpyrophosphate transferase,Class 2,tRNA:isopentenyladenine transferase ; tRNA prenyltransferase,NP_253632.1 ; WP_003113929.1,972,324,35.8,7.81,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112762,PA4946,CDS,5549780,5551681,-,mutL,,DNA mismatch repair protein MutL,Class 2,,NP_253633.1 ; WP_003106411.1,1902,634,69.7,6.52,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112764,PA4947,CDS,5551681,5553108,-,amiB,,N-acetylmuramoyl-L-alanine amidase,Class 2,,NP_253634.1 ; WP_003123571.1,1428,476,50.7,10.36,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112766,PA4948,CDS,5553117,5553584,-,,yjeE,conserved hypothetical protein,Class 4,,NP_253635.1 ; WP_003106408.1,468,156,16.5,4.66,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112768,PA4949,CDS,5553572,5555080,-,,yjeF,conserved hypothetical protein,Class 4,,NP_253636.1 ; WP_003148264.1,1509,503,51.5,7.6,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112770,PA4950,CDS,5555162,5556247,+,,yjeS,conserved hypothetical protein,Class 4,,NP_253637.1 ; WP_003110324.1,1086,362,40.5,6.99,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112772,PA4951,CDS,5556281,5556823,-,orn,,oligoribonuclease,Class 1,,NP_253638.1 ; WP_003095671.1,543,181,20.8,5.57,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112774,PA4952,CDS,5556935,5557954,+,,yjeQ,conserved hypothetical protein,Class 4,,NP_253639.1 ; WP_003113927.1,1020,340,37.1,6.51,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112776,PA4953,CDS,5557958,5559001,-,motB,rpmB,chemotaxis protein MotB,Class 2,,NP_253640.1 ; WP_003095673.1,1044,348,37.7,4.83,Cytoplasmic Membrane [Class 2] ; Unknown (This protein may have multiple localization sites) [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112778,PA4954,CDS,5559021,5559872,-,motA,rpmA,chemotaxis protein MotA,Class 2,,NP_253641.1 ; WP_003102044.1,852,284,30.1,5.61,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112780,PA4955,CDS,5560013,5561524,+,,,hypothetical protein,Class 4,,NP_253642.1 ; WP_003113926.1,1512,504,56.3,10.02,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112782,PA4956,CDS,5561599,5562414,+,rhdA,,thiosulfate:cyanide sulfurtransferase,Class 1,rhodanese-like protein ; thiosulfate:cyanide sulfurtransferase ,NP_253643.1 ; WP_003113925.1,816,272,29.4,5.3,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112784,PA4957,CDS,5562418,5563287,+,psd,,phosphatidylserine decarboxylase,Class 2,,NP_253644.1 ; WP_003113924.1,870,290,32,7.92,Outer Membrane Vesicle [Class 1] ; Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112786,PA4958,CDS,5563605,5565428,+,fimW,,FimW,Class 1,FimW,NP_253645.1 ; WP_003113922.1,1823,607,67.8,7.42,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112788,PA4959,CDS,5565493,5567568,+,fimX,,FimX,Class 1,FimX .New product name confidence: Class 1 (protein function experimentally demonstrated in P,NP_253646.1 ; WP_003095680.1,2076,692,76,4.88,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112790,PA4960,CDS,5567655,5568944,-,,serB,probable phosphoserine phosphatase,Class 3,,NP_253647.1 ; WP_003121162.1,1290,430,46.4,4.88,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112792,PA4961,CDS,5569090,5570628,+,,,hypothetical protein,Class 4,,NP_253648.1 ; WP_003102052.1,1539,513,56.7,4.58,Outer Membrane Vesicle [Class 1] ; Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112794,PA4962,CDS,5570625,5571161,+,,ybcI,conserved hypothetical protein,Class 4,,NP_253649.1 ; WP_003113921.1,537,179,19.2,10.43,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112796,PA4963,CDS,5571219,5571929,-,,,hypothetical protein,Class 4,,NP_253650.1 ; WP_003113920.1,711,237,25.7,9.49,Outer Membrane Vesicle [Class 1] ; Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112798,PA4964,CDS,5572222,5574486,-,parC,,topoisomerase IV subunit A,Class 1,,NP_253651.1 ; WP_003095687.1,2265,755,83.4,5.94,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112800,PA4965,CDS,5574494,5575018,-,,,hypothetical protein,Class 4,,NP_253652.1 ; WP_003113919.1,525,175,18.8,10.23,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112802,PA4966,CDS,5575015,5576028,-,,,hypothetical protein,Class 4,,NP_253653.1 ; WP_003095689.1,1014,338,36.5,5.47,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112804,PA4967,CDS,5576028,5577917,-,parE,,topoisomerase IV subunit B,Class 1,,NP_253654.1 ; WP_003102062.1,1890,630,69.2,5.92,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112806,PA4968,CDS,5577929,5578549,-,,yqiA,conserved hypothetical protein,Class 4,,NP_253655.1 ; WP_003113918.1,621,207,22.6,6.76,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112808,PA4969,CDS,5578681,5579499,-,cpdA,icc,"Cyclic AMP (cAMP) Phosphodiesterase, CpdA",Class 1,"Cyclic AMP (cAMP) Phosphodiesterase, CpdA",NP_253656.1 ; WP_003102066.1,819,273,30.5,4.75,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112810,PA4970,CDS,5579653,5580111,-,,yqiB,conserved hypothetical protein,Class 4,,NP_253657.1 ; WP_003102067.1,459,153,17.4,6.51,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112812,PA4971,CDS,5580102,5580719,-,aspP,yqiE,adenosine diphosphate sugar pyrophosphatase,Class 2,ASPPase ; adenosine diphosphate sugar pyrophosphatase,NP_253658.1 ; WP_003095694.1,618,206,23.1,4.7,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112814,PA4972,CDS,5580962,5581708,+,,,hypothetical protein,Class 4,,NP_253659.1 ; WP_003102069.1,747,249,27.9,6.4,Outer Membrane Vesicle [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112816,PA4973,CDS,5581762,5583645,-,thiC,,thiamin biosynthesis protein ThiC,Class 2,,NP_253660.1 ; WP_003095696.1,1884,628,69.8,5.83,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112818,PA4974,CDS,5584101,5585549,+,,opmH,probable outer membrane protein precursor,Class 3,,NP_253661.1 ; WP_003095699.1,1449,483,53.4,5.88,Outer Membrane [Class 1] ; Outer Membrane Vesicle [Class 1] ; Outer Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112820,PA4975,CDS,5585615,5586319,-,,,NAD(P)H quinone oxidoreductase,Class 1,,NP_253662.1 ; WP_003102071.1,705,235,26.3,5.95,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112822,PA4976,CDS,5586370,5587551,-,aruH,,"Arginine:Pyruvate Transaminas, AruH",Class 1,"ASPAT ; Arginine:Pyruvate Transaminas, AruH",NP_253663.1 ; WP_003102073.1,1182,394,42.4,5.27,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112824,PA4977,CDS,5587574,5589253,-,aruI,,"2-ketoarginine decarboxylase, AruI",Class 1,"2-ketoarginine decarboxylase, AruI ",NP_253664.1 ; WP_010895690.1,1680,560,59.4,7.33,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112826,PA4978,CDS,5589295,5591385,-,,,hypothetical protein,Class 4,,NP_253665.1 ; WP_003114528.1,2091,697,72.6,5.43,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112828,PA4979,CDS,5591452,5592612,-,,,probable acyl-CoA dehydrogenase,Class 3,,NP_253666.1 ; WP_003114530.1,1161,387,42.4,6.07,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112830,PA4980,CDS,5592633,5593424,-,,,probable enoyl-CoA hydratase/isomerase,Class 3,,NP_253667.1 ; WP_003114532.1,792,264,27.7,6.04,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112832,PA4981,CDS,5593683,5595095,-,lysP,,lysine-specific permease,Class 1,lysine-specific permease ; probable amino acid permease,NP_253668.1 ; WP_003109880.1,1413,471,50.6,9.11,Cytoplasmic Membrane [Class 2] ; Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112834,PA4982,CDS,5595279,5598275,-,,,probable two-component sensor,Class 3,probable histidine kinase,NP_253669 ; ,2997,999,109.1,11.69,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112836,PA4983,CDS,5598308,5599042,-,,dmsR,probable two-component response regulator,Class 3,DmsR,NP_253670.1 ; WP_003095718.1,735,245,27.2,5.67,Cytoplasmic [Class 2] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112838,PA4984,CDS,5599160,5599807,-,,,probable transcriptional regulator,Class 3,,NP_253671.1 ; WP_003114535.1,648,216,23.4,5.95,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112840,PA4985,CDS,5599884,5601131,-,,,Uncharacterized protein,Class 1,Uncharacterized protein ; hypothetical protein,NP_253672.1 ; ,1092,364,39.8,5.78,Periplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112842,PA4986,CDS,5601149,5603095,+,,,probable oxidoreductase,Class 3,,NP_253673.1 ; WP_003114537.1,1947,649,70.2,6.32,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112844,PA4987,CDS,5603173,5603772,+,,,probable transcriptional regulator,Class 3,,NP_253674.1 ; WP_003095727.1,600,200,22.4,5.59,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112846,PA4988,CDS,5603821,5605098,-,waaA,kdtA,3-deoxy-D-manno-octulosonic-acid (KDO) transferase,Class 2,,NP_253675.1 ; WP_003114538.1,1278,426,46.5,8.83,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112848,PA4989,CDS,5605134,5606018,-,,,probable transcriptional regulator,Class 3,,NP_253676.1 ; WP_003114539.1,885,295,33.3,7.15,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112850,PA4990,CDS,5606103,5606435,+,,,SMR multidrug efflux transporter,Class 2,,NP_253677.1 ; WP_003095735.1,333,111,11.5,9.86,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112852,PA4991,CDS,5606496,5607671,+,,,hypothetical protein,Class 4,,NP_253678.1 ; WP_003114540.1,1176,392,42.1,8,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112854,PA4992,CDS,5607668,5608480,+,,,hypothetical protein,Class 4,,NP_253679.1 ; WP_003114541.1,813,271,29,6.43,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112856,PA4993,CDS,5608649,5609569,+,,,hypothetical protein,Class 4,,NP_253680.1 ; WP_003114542.1,921,307,34.7,9.91,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112858,PA4994,CDS,5609594,5610802,-,,,probable acyl-CoA dehydrogenase,Class 3,,NP_253681.1 ; WP_003095742.1,1209,403,43.3,8.88,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112860,PA4995,CDS,5610851,5612140,-,,,probable acyl-CoA dehydrogenase,Class 3,,NP_253682.1 ; WP_003123588.1,1290,430,46.5,7.29,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112862,PA4996,CDS,5612268,5613692,-,rfaE,,LPS biosynthesis protein RfaE,Class 2,,NP_253683.1 ; WP_003095747.1,1425,475,50.3,6.2,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112864,PA4997,CDS,5613733,5615544,-,msbA,,transport protein MsbA,Class 1,,NP_253684.1 ; WP_003114544.1,1812,604,66.4,6.98,Cytoplasmic Membrane [Class 2] ; Outer Membrane Vesicle [Class 1] ; Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112866,PA4998,CDS,5615652,5616302,+,,,conserved hypothetical protein,Class 4,,NP_253685.1 ; WP_003114545.1,651,217,25,9.97,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112868,PA4999,CDS,5616310,5617515,+,waaL,,"O-antigen ligase, WaaL",Class 1,,NP_253686.1 ; WP_003114546.1,1206,402,44.4,10.25,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112870,PA5000,CDS,5617534,5618418,-,wapR,,"alpha-1,3-rhamnosyltransferase WapR",Class 1,"alpha-1,3-rhamnosyltransferase WapR",NP_253687.1 ; WP_003114547.1,885,295,33.6,7.56,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112872,PA5001,CDS,5618579,5619535,-,ssg,,"cell surface-sugar biosynthetic glycosyltransferase, Ssg",Class 2,"cell surface-sugar biosynthetic glycosyltransferase, Ssg ; hypothetical protein",NP_253688.1 ; WP_003114548.1,957,319,36.6,8.66,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112874,PA5002,CDS,5619608,5621026,-,dnpA,,"de-N-acetylase involved in persistence, DnpA",Class 1,"de-N-acetylase involved in persistence, DnpA ; hypothetical protein",NP_253689.1 ; WP_003114549.1,1419,473,53.6,8.61,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112876,PA5003,CDS,5621030,5621926,-,,,Mig-14-like protein,Class 1,Mig-14-like protein,NP_253690.1 ; WP_003114550.1,897,299,33.8,9.88,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112878,PA5004,CDS,5621920,5623056,-,wapH,,WapH,Class 1,WapH ; probable glycosyl transferase,NP_253691.1 ; WP_003109898.1,1137,379,42.2,8.48,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112880,PA5005,CDS,5623040,5624797,-,,,probable carbamoyl transferase,Class 3,,NP_253692.1 ; WP_003114551.1,1758,586,66,6.92,Outer Membrane Vesicle [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112882,PA5006,CDS,5624901,5626379,-,,,putative kinase,Class 2,putative kinase ; hypothetical protein,NP_253693.1 ; WP_003114552.1,1479,493,54.8,10.14,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112884,PA5007,CDS,5626376,5627134,-,wapG,inaA ; wapQ ; waaQ,WapG,Class 1,WaaQ ; hypothetical protein ; WapG,NP_253694.1 ; WP_003095770.1,759,253,29.4,6.96,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112886,PA5008,CDS,5627131,5627865,-,wapP,waaX ; waaP,WapP,Class 1,WaaP ; hypothetical protein ; WapP,NP_253695.1 ; WP_003095773.1,735,245,29.1,10.57,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112888,PA5009,CDS,5627865,5628671,-,waaP,rfaP,lipopolysaccharide kinase WaaP,Class 1,RfaP protein ; heptose kinase WaaP,NP_253696.1 ; WP_003114553.1,807,269,31.3,10.37,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112890,PA5010,CDS,5628668,5629789,-,waaG,rfaG,"UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG",Class 1,LPS core biosynthetic gene WaaG ; Glucosyltransferase I,NP_253697.1 ; WP_003114554.1,1122,374,42.2,7.65,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112892,PA5011,CDS,5629786,5630853,-,waaC,rfaC,heptosyltransferase I,Class 1,Heptose I transferase,NP_253698.1 ; WP_003095779.1,1068,356,39.7,9.16,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112894,PA5012,CDS,5630850,5631887,-,waaF,rfaF,heptosyltransferase II,Class 1,Heptose II transferase,NP_253699.1 ; WP_003109905.1,1038,346,38.4,8,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112896,PA5013,CDS,5631947,5632870,-,ilvE,,branched-chain amino acid transferase,Class 2,,NP_253700.1 ; WP_003095783.1,924,308,34.1,6.19,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112898,PA5014,CDS,5632926,5635874,-,glnE,,glutamate-ammonia-ligase adenylyltransferase,Class 2,Glutamine-synthetase adenylyltransferase,NP_253701.1 ; WP_003114555.1,2949,983,110.1,5.22,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112900,PA5015,CDS,5636156,5638804,+,aceE,aceA,pyruvate dehydrogenase,Class 1,pyruvate dehydrogenase complex component E1,NP_253702.1 ; WP_003114556.1,2649,883,99.6,5.59,Outer Membrane Vesicle [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112902,PA5016,CDS,5638949,5640592,+,aceF,aceB,dihydrolipoamide acetyltransferase,Class 1,pyruvate dehydrogenase complex component E2,NP_253703.1 ; WP_003115359.1,1644,548,56.7,4.99,Outer Membrane Vesicle [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112904,PA5017,CDS,5641010,5643709,+,dipA,,DipA,Class 1,DipA,NP_253704.1 ; WP_003114559.1,2700,900,101.3,6.02,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112906,PA5018,CDS,5643803,5644450,+,msrA,pmsR,peptide methionine sulfoxide reductase,Class 2,peptide met(o) reductase,NP_253705.1 ; WP_003095789.1,648,216,23.5,5,Unknown [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112908,PA5019,CDS,5644454,5645290,-,,yhiR,conserved hypothetical protein,Class 4,,NP_253706.1 ; WP_003114560.1,837,279,31.9,6,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112910,PA5020,CDS,5645593,5647395,+,,,probable acyl-CoA dehydrogenase,Class 3,,NP_253707.1 ; WP_003114561.1,1803,601,66.2,6.21,Cytoplasmic [Class 1] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112912,PA5021,CDS,5647814,5649430,+,,,probable sodium/hydrogen antiporter,Class 3,,NP_253708.3 ; WP_003121191.1,1617,539,57.2,6.45,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112914,PA5022,CDS,5649522,5652878,+,,aefA,conserved hypothetical protein,Class 4,,NP_253709.1 ; WP_003103675.1,3357,1119,124.1,6.18,Outer Membrane Vesicle [Class 1] ; Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112916,PA5023,CDS,5652945,5654405,+,,ydiU,conserved hypothetical protein,Class 4,,NP_253710.1 ; WP_003114563.1,1461,487,55,5.57,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112918,PA5024,CDS,5654811,5655527,+,,ytnM,conserved hypothetical protein,Class 4,,NP_253711 ; ,717,239,24.8,10.71,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112920,PA5025,CDS,5655648,5656925,+,metY,,homocysteine synthase,Class 2,O-acetylhomoserine (thiol)-lyase ; O-acetyl-L-homoserine sulfhydrylase,NP_253712.1 ; WP_003114564.1,1278,426,45.2,6.51,Cytoplasmic [Class 2] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112922,PA5026,CDS,5657016,5657468,+,,,hypothetical protein,Class 4,,NP_253713.1 ; WP_003114565.1,453,151,16.8,6.28,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112924,PA5027,CDS,5657581,5658396,+,,,hypothetical protein,Class 4,,NP_253714.1 ; WP_003095811.1,816,272,29.8,6.8,Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112926,PA5028,CDS,5658418,5659185,-,,,conserved hypothetical protein,Class 4,,NP_253715.1 ; WP_003103688.1,768,256,28.6,4.66,Cytoplasmic Membrane [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112928,PA5029,CDS,5659276,5660181,-,,ynfL,probable transcriptional regulator,Class 3,,NP_253716.1 ; WP_003095817.1,906,302,33.2,6.65,Cytoplasmic [Class 2] ; Cytoplasmic [Class 3]
19.1,GCF_000006765.1,chromosome,NC_002516.2,PGD112930,PA5030,CDS,5660357,5661673,+,,ynfM,probable major facilitator superfamily (MFS) transporter,Class 3,probable MFS transporter,NP_253717.1 ; WP_003095819.1,1317,439,46.7,9.61,Cytoplasmic Membrane [Class 3]
